N1,N2,N3,ini_d1,ini_d2,ini_d3,sl_str,aud_str,strat1,strat2,fin_d1,fin_d2,fin_d3,fin_b1,fin_b2,fin_b3
3,5,2,4,4,4,1,0.25,5,4,3.15625,5.90625,3.09375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,5.34375,6.59375,4.5625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,3.90625,7.21875,3.484375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.9375,7.5,4.046875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.59375,7.21875,4.484375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.46875,3.875,3.359375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.15625,5.78125,5.890625,4.0,2.0,4.0
3,5,2,4,4,4,1,0.25,5,4,3.90625,7.09375,3.6875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.25,7.34375,5.546875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.3125,6.9375,3.78125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,3.0625,6.4375,3.796875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.875,6.3125,2.90625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.65625,4.8125,2.453125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.21875,7.34375,2.640625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,6.34375,7.25,4.796875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.75,6.6875,7.171875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,6.15625,9.25,3.671875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.15625,5.84375,4.546875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,2.46875,5.8125,2.65625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,8.78125,5.96875,7.6875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.1875,7.0,4.640625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.875,5.4375,6.078125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,5.125,6.90625,4.078125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.34375,7.34375,4.5625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.125,5.3125,2.421875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.71875,9.71875,5.5625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.9375,8.8125,4.0,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.65625,7.96875,2.671875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.15625,4.375,2.703125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.6875,6.53125,3.71875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,5.34375,7.28125,3.734375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.53125,5.59375,6.875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.9375,6.25,2.140625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.5625,6.15625,2.46875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.59375,4.875,3.5,4.0,2.0,4.0
3,5,2,4,4,4,1,0.25,5,4,3.53125,4.84375,3.859375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.40625,4.21875,4.328125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.15625,6.84375,3.46875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,8.0,7.09375,6.9375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.71875,6.71875,5.34375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.8125,7.0,8.1875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.84375,4.34375,3.828125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.6875,6.09375,5.390625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.65625,4.6875,5.859375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.65625,6.21875,3.203125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.78125,6.59375,5.125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.71875,5.53125,4.609375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.84375,7.40625,3.546875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.5,4.75,3.96875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,6.40625,6.34375,5.78125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.9375,7.03125,3.859375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,7.0625,6.75,8.3125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.15625,7.4375,6.28125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.15625,7.34375,3.375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,3.78125,5.71875,4.140625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,5.28125,8.875,4.125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.3125,6.65625,6.625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.625,6.65625,5.40625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.25,4.5,4.578125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.78125,8.21875,6.09375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.25,8.4375,3.0,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,5,4.21875,6.6875,2.9375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.90625,6.375,2.09375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,5.0625,8.0,3.65625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.59375,6.09375,7.125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,3.28125,6.09375,1.828125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.375,6.09375,5.640625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.5625,6.15625,2.6875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.1875,5.0,5.984375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,6.53125,8.375,5.09375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.625,6.09375,7.578125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.875,7.25,4.5625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,5.34375,8.1875,5.171875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.875,4.5625,5.046875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.03125,7.4375,3.8125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.78125,7.0,3.71875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.53125,4.9375,7.75,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.34375,5.59375,1.390625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,2.1875,7.40625,1.34375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.875,5.34375,5.453125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,5.03125,6.875,3.421875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.0,5.59375,7.125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.09375,7.8125,3.453125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,3.65625,8.25,3.15625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,5,4.59375,6.875,2.921875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.71875,7.3125,4.984375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.1875,3.96875,3.8125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.9375,6.25,4.109375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.96875,6.65625,3.6875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.46875,8.125,3.9375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.40625,5.5625,3.21875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,2.15625,6.40625,2.0625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.1875,6.65625,3.8125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.4375,7.25,3.234375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,6.59375,7.5,5.484375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,5,4.6875,7.125,4.0,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.59375,8.0625,3.59375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.71875,4.4375,3.40625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,6.84375,6.8125,5.3125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,5.09375,7.65625,3.234375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.96875,6.40625,4.609375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.34375,5.3125,1.96875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.9375,5.6875,6.765625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,9.0625,5.90625,7.671875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.0,4.96875,2.078125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.75,7.125,4.828125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.46875,5.8125,3.65625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.4375,4.90625,2.90625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,5.65625,7.71875,4.390625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.1875,5.25,5.0625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,5,5.3125,8.34375,4.75,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,7.125,5.53125,6.359375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.21875,6.25,4.15625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.375,4.46875,4.328125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,6.59375,7.75,5.59375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.25,4.8125,5.09375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.96875,9.28125,4.625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,3.90625,4.03125,4.421875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.125,4.65625,3.859375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.5,5.3125,5.203125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.625,6.25,3.234375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.71875,6.3125,6.5625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.28125,5.46875,4.890625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.3125,6.4375,3.109375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.1875,6.28125,3.96875,4.0,2.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.34375,8.4375,4.59375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.6875,7.0625,4.109375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.75,5.625,6.421875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,8.21875,5.0,7.796875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.15625,5.125,4.125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.71875,6.125,5.828125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.3125,7.03125,3.21875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,3.875,6.75,3.140625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.84375,6.21875,4.25,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,4.34375,7.4375,4.484375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.4375,8.0,3.625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,6.84375,5.90625,7.046875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.34375,5.40625,5.296875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,5.125,6.8125,4.703125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,5,4.8125,7.4375,3.984375,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.53125,5.5625,3.28125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.84375,6.09375,4.828125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,5.40625,5.9375,5.28125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,7.96875,5.78125,6.03125,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,6,4,3.6875,6.4375,3.90625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,7.28125,7.625,6.15625,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,5,4.09375,4.21875,4.046875,4.0,1.0,4.0
3,5,2,4,4,4,1,0.25,5,4,4.4375,6.4375,2.671875,4.0,1.0,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.9375,6.5625,8.09375,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.34375,3.71875,3.15625,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.734375,3.96875,1.125,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.6875,3.6875,3.6875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.234375,5.96875,6.21875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.0,4.125,2.84375,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.828125,4.8125,5.84375,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.484375,4.15625,4.625,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.765625,3.84375,3.90625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.078125,6.84375,6.65625,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.296875,4.84375,7.1875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.203125,4.0,4.09375,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.359375,3.59375,3.8125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.796875,4.5,3.53125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.8125,3.8125,3.125,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.140625,4.5625,3.625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.078125,4.96875,2.53125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.65625,3.21875,3.65625,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.015625,5.21875,4.5,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.859375,6.625,7.5625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.359375,5.6875,4.59375,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.640625,5.65625,5.03125,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.328125,5.34375,7.5,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.234375,4.34375,4.3125,4.0,3.0,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.09375,4.84375,4.15625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.125,4.59375,3.5,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.25,3.90625,2.46875,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.734375,6.25,5.21875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.75,3.9375,3.78125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.4375,3.9375,4.4375,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.09375,3.6875,3.28125,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.09375,5.0,5.75,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.296875,3.3125,3.625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.015625,4.0,3.6875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.765625,4.15625,4.40625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.796875,4.5,3.625,4.0,2.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.234375,3.75,4.25,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.25,4.0,4.46875,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.65625,4.09375,3.5,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.65625,4.625,5.21875,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.75,3.84375,4.09375,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.234375,4.15625,3.71875,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.984375,3.71875,3.5,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.234375,6.75,8.1875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.4375,3.46875,2.6875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.28125,4.6875,4.46875,4.0,3.0,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.734375,4.0625,4.09375,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.890625,6.84375,7.625,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.40625,3.21875,3.90625,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.296875,5.75,7.5625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.03125,4.0625,4.0,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.4375,3.5,3.84375,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.21875,4.0625,4.71875,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.796875,4.15625,3.28125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.8125,3.71875,2.625,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.34375,3.6875,3.25,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.171875,4.28125,4.21875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.015625,5.875,6.8125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.9375,3.78125,4.90625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.140625,5.03125,5.3125,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.453125,4.25,3.65625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.609375,4.15625,3.5625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.75,5.90625,6.40625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.015625,3.84375,3.71875,4.0,3.0,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.515625,3.5,4.1875,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.90625,3.71875,3.3125,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.109375,4.875,4.125,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.328125,7.4375,6.5625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.296875,5.65625,4.34375,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.640625,3.53125,2.90625,4.0,4.0,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.71875,3.40625,4.28125,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.34375,4.03125,4.34375,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.546875,4.3125,4.09375,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.1875,6.625,6.3125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.609375,4.5625,4.0,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.90625,5.75,6.375,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.640625,3.75,4.03125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.515625,4.03125,3.5625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.40625,3.46875,3.0,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.3125,4.625,4.46875,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.59375,4.46875,3.9375,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.953125,6.5,6.1875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.359375,4.625,6.53125,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.90625,4.5,4.125,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.625,3.8125,4.09375,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.8125,4.0625,4.28125,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.9375,4.53125,0.875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.703125,5.375,6.1875,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.859375,3.875,4.09375,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.75,5.53125,7.0625,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.046875,5.15625,5.03125,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,5.90625,6.0,4.90625,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,6.984375,5.0625,6.3125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.234375,7.15625,7.1875,4.0,3.75,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.546875,4.28125,4.65625,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,7.765625,5.9375,7.03125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.296875,3.71875,3.03125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.453125,4.125,3.28125,4.0,3.5,4.0
4,5,1,4,4,4,0.25,0.25,5,5,4.046875,4.625,3.6875,4.0,3.25,4.0
4,5,1,4,4,4,0.25,0.25,5,5,3.578125,4.40625,3.96875,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.734375,4.03125,2.25,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,4,3.71875,6.28125,1.21875,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,6.140625,5.8125,6.125,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.65625,4.0,3.34375,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,7.75,5.875,8.5,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,7.40625,6.125,8.46875,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.453125,5.65625,4.3125,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.453125,4.84375,4.15625,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.078125,4.1875,3.75,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.984375,4.15625,4.5,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.75,2.625,4.09375,4.0,3.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.6875,3.9375,4.25,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.3125,4.0,4.40625,4.0,3.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.421875,4.21875,3.84375,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.015625,3.3125,4.0625,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,2.71875,3.375,1.6875,4.0,3.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.265625,4.0,4.0625,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.125,4.59375,3.59375,4.0,3.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.671875,3.375,3.03125,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,5.171875,4.90625,5.53125,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,6,4,3.0625,6.21875,1.96875,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,4.28125,3.625,3.03125,4.0,3.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,7.09375,6.0,8.28125,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.546875,3.96875,4.09375,4.0,3.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.75,4.0,3.5,4.0,3.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,5.359375,5.53125,4.8125,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.84375,4.21875,3.875,4.0,3.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.890625,3.84375,3.625,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,2.828125,5.28125,2.84375,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.859375,3.15625,3.71875,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.84375,4.4375,4.375,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.921875,4.0,3.15625,4.0,2.5,4.0
4,5,1,4,4,4,0.5,0.25,5,5,7.46875,7.125,6.84375,4.0,3.0,4.0
4,5,1,4,4,4,0.5,0.25,5,5,3.671875,1.09375,3.46875,4.0,2.5,4.0
